bmrb_id,candidate_id,mapped_target_rows,pdb_id,retained_unmapped_target_rows,source_feature_sha256,source_feature_size_bytes,strict_target_rows,structure_nan_values,validation_status
4880,22b54b5c4bc0a44379ac2658c6e68cd651206e3b2f870866020f127415bafc33,99,1H67,0,46109ca03d4e774e98c407774b7d50f097ea49a5f67cc4beb7d469945419c5b6,10719,99,0,passed
4884,47ddb0ea189db2a87ba0b2e43328de1c8d7b8c78409eb690d754b5fec736ff36,62,1G47,0,76d42989beb023880c926a1bc11c297316761fca43d4d46196075a843b8044ee,7190,62,0,passed
4893,42ce5fe49be4e944a8cf2a16a6646537b77b3450e125f809aaeb57c09b6358d4,99,1KVZ,0,b65cd7bc2e119ed7263ec35ea4d1bbdcc5602352f25a3c3993b59db5095f9a1f,10988,99,0,passed
4894,adccd761c81f6bc7ea11b655e7c1dd63c16cca34a11b4dc5276700cb72a8bd87,63,1EKZ,6,db685e14c4b7a30706b94cb778e3850e0cfe83157f32051cb1a8f95b5f15ebfc,7488,69,0,passed
4895,00e2224072280c6ef037ccd77c33e8ded6826fcdca4e28ef5792417b2bf53abb,64,1G6P,0,dee79791db409434cc6cd78d669c121c44a139f8b739a439af9dd3800a357849,7324,64,0,passed
4899,c895eac5f42e36a3b3edb97608e739d2a743aa2e547d2647fa9aec8f814e394d,54,1G5V,1,1b9d235017756e97f1facfe03e62da8fe50b0f7a14f944b4727fb8187bdea33a,6687,55,0,passed
4902,e832381c165cd397eb4d131e57aa60651cd584a08aafec6f2eae6ee175ddb5e0,96,1RJA,0,bf18180176c673e016527ffcc58af7f4a5e0f9a24594c10e180e0651a6d19d86,10345,96,0,passed
4910,15ec6567092e000731a5401fb2a2da04bf08e12cfd502128f69475ed7aa61d63,46,1HDL,0,f0cfa9f7dbf1e9f1c18dded7402106d79ee51bfc6394f104671016f0bd7e6ff3,5543,46,0,passed
4915,71a6392f8abceaf58dc0df9e2ab8019a1d3e13dbd7108f12ff937699d2b20921,126,1G9L,0,145952adf33d370b4acfc221f8e6a7af564dd5e94953e88a8fdfd93aa5ab98ec,13281,126,0,passed
4919,248af928a4bad93ab5d9d3bcd0fccb3da4ef231c88c46468447300c8c3bb6faf,115,1G7E,6,cb1debaf105abf69868f0e06e454f737a2ecb8491c0248ddb65d489ed8c75a55,13112,121,0,passed
4920,a12f3d8f5fa0a210c7fa9acf08afcaa7c421e3def504eadaaa5296463bf23467,103,2M66,7,9ddd8b8168ca6fdc7c4376b0f0f39f89895c7c62c3ae5a370fcb3a144c45ed79,11488,110,0,passed
4925,d765383876ca5a7fd771523c415164c91ee13b0eaca8ca01b032e5d60f9bffdb,81,1EYF,0,26deef96137c83b6f2bd0d26de961ba778a2dfefa3c3bc180bbf676398b93653,9176,81,0,passed
4927,580b424cfcf807b21dffcfcbce613be85675885255014d445f522e11327e8be5,96,1N02,0,5587fb7714e0462b827486360bdfefefe76fac2ef2a119564f724c8d3dccc161,10801,96,0,passed
4930,464b6fc4e392d66aa0084fb819a64619388d890dc377ce89b8e2174a859a33be,51,1PS2,1,5532eb12be5094409c46fa1ee1fe2db35147fcfc796c115c5c0d6c7900f1dbf9,6090,52,0,passed
4933,a4e2d3f9b55b520f7e844b9bca7ecd4d21149048b7229495097338df03368b1d,52,1PS2,0,85d5d5f05cd64564ca56d8e2ac73b5cd0f8512235e9db3eebf5a53e7f90bc144,6038,52,0,passed
4938,f734fa41b4d40391bde9c2e0950907641122ce6eaf8509181a40b81a4838caa8,105,1I17,23,05b89be791c4f6fa5f872b5039314ed515c73fc3082da18cccfbfec7b68b87ff,11970,128,0,passed
4945,0ab794d4bb17b2b127d2b3dc3d0abeffa90d64303e7b204fd9cc73f71905df8e,94,1HS7,20,7fe817d79cc5b3c561dd7984b0caa9a6ab97d9356a3d0a58c3cb70abe27c10a0,10884,114,0,passed
4957,b8997461e679047e13b21cb41569f78a254961fffffea37d60cf6f2b22e4f7f8,91,1I1S,0,1b1c29a3c8ffabc9e9fe1dcc84d36926db506deb3fbd4ea8a4edd05dc491f3aa,9848,91,0,passed
4958,f85db3e00a6469c3858fabf7b878672a5c3f3ddc2f84c1654efc4935ed42fdf1,76,2NBI,2,be589ead54932fe4f5aee03a81d6a8614443f77d189b69c58f84357ffc97d2ac,9089,78,0,passed
4959,837381d56bd6c94b7300c3ee3d635a176770805177ecf72a4cb158dc224ac1e8,139,1INZ,0,1d13b0ef094fdeae923db72a0d7e71fba36ac081221e33acbb81b529ade2a4c3,15030,139,0,passed
4972,51928c2af7ca331a3ba15cd01423b679549a67c0a424c85a12a24f0e733d873d,81,1K1C,2,828764c22f6ecc392fd2d7b55c538f6740e619ea74a622ef808974ee906f3ddf,9187,83,0,passed
4977,ede59963754ae16d239e3c2b33bf2e163edeef15582677114addcf7ad2b373bf,61,1N89,0,93f526e72df636bccd8c89e2220dfc866cbc59aa110b34607fe3b3277d348df7,7084,61,0,passed
4980,72cc134f4b49c746047be97df7bb458befe6e641753c0c65c0b473812e634ad7,117,1QWQ,0,68087d0dbf047345e4d01e3b5a4ec4aba6deb0fb1b9f8415a6ea4a6e5f574355,12530,117,0,passed
4986,6e6fcc6201dbafeb425207734552056e9cb698cf068e3d2799cc13787ca57f03,334,9PGN,1,8f545ab9982b3f9e69f9b709d007e47c65bbfece80faf6d3ef7eb13de925ce94,34505,335,0,passed
4989,0fd4d207e682399b54f84efe12661abd91fe0bdb9e9b962fb773592e10775b53,76,1HY8,3,d123d6e07f2141acfbd41754faf682f4da7d121890ab76088d8b35e20c07b6e2,8799,79,0,passed
4991,86363deddfdda6b548993e67907bbb4e25fdfbca2e195e8c0201c4f147bedb6a,73,1ILO,0,63a095a98abed0bcb4ffff138e08e13a05f4a3c3041e5879a1e314b191e33d1a,8267,73,0,passed
4994,0c8e5296cd47aa4fac8417a68790fe0ae5651d0691a3bf059e8c909319d9ccc6,70,1IH0,0,019969ecc9de4ad282e29680c8c60eda5b8159fbbc2b7e54ef62250c859a6f15,7968,70,0,passed
4996,63cc9280b6cc4dde32a458cbcfa1868adc9edddc681571faca64c411b180a729,75,1IIO,0,0ddbcefd16b29375195661e5af55742c96317119910a6eb41b193c5dcb335d65,8569,75,0,passed
50015,915a6b80f817303e2076d489280747d85f3aef71e906e62e355f9949c0845c82,97,6YJ0,0,a78698cc0dd8baa808bc3a2959248bd7a530fe1db6fa3abc0a110c870ced181d,10763,97,0,passed
5004,c431f62a4f2a59473e181a6e77eaf35f5f1c93febbd38d1d04c1413bc03e2336,107,1IK0,0,7a648c50fa86e89b3e540c6b30491f0fb8bcb1ba4018562ac38497f32e95bc6f,11531,107,0,passed
50074,855cc3009f5359748c45d4479bae5388dca04fa6aef77977ba7443bbcda2a797,135,7UO6,0,12c23e14d60a08b68e2fac431890562f09c4a3b787eb9e1f25da20baf90ce958,14521,135,0,passed
50088,555a703fd021691db3010676c3599cead03aadf34ff0e777a0873e0ed3ed5860,88,6TKT,0,09b8ec0150a23b79e985dd8902702bcb985d2bde9666bcbdd74756abaee9e265,9945,88,0,passed
5010,3256f9cd0e6315a3c9c59115e253a2b2130795a53d096e5e2f2026cc32d5d742,162,1JAJ,0,045275f59ad70f44023aee11433c6e617ba7f69a5b285de5ddf5d943a86b7d81,17004,162,0,passed
50114,8020143da1ada063a0f4c9cd13d4abd6659f58183d6317bdfa25c027ce3b3d60,89,6YEL,0,b699b3fcb855f4c060d675c6b43faa8db6eafa4c77accca1c4bd6878c009168c,9806,89,0,passed
5012,609bba550e1c54062de8a1e8269436866d456f6df381a135fcd6600196dabab4,57,1J7M,9,512aafc0246ea4575914ccdc6ca4600782570e033ca0c4fe428431c09f4e9e9b,6942,66,0,passed
50124,fbb8a36313364b34b4e0e3b9cd2f6ca6bf31355711a86201f207458530f90163,156,9HDI,0,fdcc4ced2369d385b063288d745e22ddeb471aeba3035c6db6528afc065775d8,16534,156,0,passed
50167,daf7a55a2a0ecec166d86ba6ba199ae79b8873022718c3052a34f64019fb464d,93,6Z5N,0,56117bf1912ba0903b7fa4510a2ea609f37465bc3e78da79e55e454e08a8538b,10279,93,0,passed
5018,a90734f7fb7c78be4aeeb9a7be8e765ec45ca2277533ec56e7b86c0bb5238afe,80,1ICH,16,bc475fd7da649abb106992d019d52208e9abc5fa37c540997ba3d8edbb3e6c2c,9868,96,0,passed
50185,4e5b9bba3e93129fa9cd02a6c9bd42ef51cc6fbcf427a19e5b5403e681bf10b3,118,6LKF,0,52f547f82b209f8396e36cdcaa97302668f1d53ad90bb0f9df45886d2f7ccb50,12709,118,0,passed
50190,acc305f17ad66abd87856b4ced603674c32673ea6ee5a7d414893f6ad57946b5,125,6YRR,0,72e26fd0c4ca6e7ad8443c115452b0249eda4b5f5902af3b03bb6bc88dd92b56,13698,125,0,passed
50216,572faee6bcc823062ca79c3a8c732c7f107041f6a6404547e5fccff1542d095c,97,9RXE,0,c2d0512f2726ae1b63c16b1567d50685226c193dc55e08f3d518c3f07ce56587,10737,97,0,passed
50218,3ba00302bc3fa960d9008a640f4ea57a0c9f6384d46d23fdd2067c59e158c984,70,6YI2,0,27b3303c58a1ca56783a70d534107b473b3b694958be6f47567b86b5c6ee4c1d,8110,70,0,passed
50219,7cad40261970316cddc8c96a0736058ca3f47da94002db499b75507eca634fda,63,6YHZ,0,d504d346710f9c579dc44bcd74a2088e64eb9ac081b05ba017c5d49157f4d248,7414,63,0,passed
50236,6dcc68e48d9a3f4cb2a17bc829839ab4995af9e0d293ac99ea1f0b5cd6571918,109,6WLH,0,fc4d27f0cedc516f0e158940dd7bbd4a8c359f25eb10ba8d3e2cd33b1f9fe654,12129,109,0,passed
50269,c81bad4354b89c9ef718916ae611e11096d1f00bd9ed93251b28fa4bfc577d3f,148,7JXG,1,1196c9758e7788a4a0e3799d998093c8ce191c5a752225ae978645c145a0bd85,16001,149,0,passed
5027,64f037f1dfdc9a2280dec10e2bc378ce9e8efde4dcee84289c7ef2725033542e,83,1J8K,0,bae8de25243f0bd42da718a92c084022d9c0876d1327a807f569086a3e766135,9187,83,0,passed
5030,7927ca53f7709a9c3bde6dcd24508923fe98e826bbb291f56e0faa199dd6c1ca,119,1TUJ,0,80d9ead70e97278788d1face9421ac3f137d0ceecead2b18ff49985a1b4f80e9,12706,119,0,passed
50304,0bba408d6e8c719b9b5e5d69681095733d9f4cd00f24539967d4f91f28d3dfd7,111,8GDH,0,1d30f7a06effcf895461dca422b8ab7938bb869fd85041128c2effcbf14a2a5a,12126,111,0,passed
50330,621cfb373ecdab53fef213b57b6ef957679a3498ace67bf4970863010d1db5b3,70,6XQC,0,fd0ab8da25e76dfa55aa2adee24c38aa1597e340e1de773697ffd4ad594e8ab2,8091,70,0,passed
50331,283c150e8f858a586a5d34c23d2cc181c0dae2074dac79b6f1de5c299f860a2c,60,6XMN,0,6b7171658b13c1e7480eb46067f2cfcea6478f5615e1e2425bc65f0a922bca28,7094,60,0,passed
50337,bc2ccb3ebfc630bb76f1f75b64314880b8acc537b524886568b4007595089261,81,7LHQ,0,f5b1fb1a0a2657437e3a5d72cc6bc17a9fefda28c63af04f39eceffdb9ed8258,9086,81,0,passed
5036,7f1ad876e378026182ea591ee372e18601a67f523f79a8dbe875c5f2b311cdbd,63,1I11,0,67935470ac2fbd5960a828b507c66dd241979b37cd874f216a6d02faa6a68e06,7190,63,0,passed
5038,2d079c7ef8b2cacd09268276ebf5cd6fb6e3a503194d975b2312b32a3b0c9b9d,132,1JAS,0,0e55d7c97d8f6707bed0f5677d35f2928be05ae9edd25a52126a2b71709386ae,13923,132,0,passed
5044,d2bb8b5d943b2c08a9d392a7b8ed1b137a782fc40c437010dda6a23aea511f37,97,1IE5,0,87967294f23d7614abee727c4cde7c1d0c68c7f86a681b288dc0d7b8a8f1c9cd,10888,97,0,passed
5047,d543f7f46b5ae2c062959014336c689d5b8a1d947ee0b7ec5c779ab7a8c5d07f,94,1JBI,0,09184d9afbd3349f87339aaadbaea0db927df65c88dcbf5178893f6c3408606b,10150,94,0,passed
5048,69da596ae60074e746dcc6e66cdc8afdb63188467fb9d85231e82c6d65c99554,125,1JBH,0,d22b1a26235862b76e885d353beaa5215d6540bcc2b9473afb0dd04d575d399d,13233,125,0,passed
50507,bd5cd92bb414f52bc875e266f9a3cbccc0eedf99f0625771ab5a41451847362a,120,7N45,0,52ddf365db70131e91786e9be5aee9803fefedfa033e626aa7175617ba5be23c,13215,120,0,passed
5051,8125c9f759d647a6d0ff20d167cea94a5a521c83a87fa4323c256fae93a1de8c,175,1JCU,0,f8f51a8e16183f9fbca14a4a0bdea94b893d4a5fcb87bbe5815366f228d97e54,18080,175,0,passed
50517,6e5a254617addd7e025b85945cc6690e6048c18041bc97233aef6a417ee3f8b7,62,7P2O,0,fdfff3c2fa80e7cbcc0ba814db5c45ffbfd81bc8014749e1f6a487739cc28736,7267,62,0,passed
5053,2276e02219dca761cb5a5274748daadc58b7593d725044f681eb4ecb94ea07ec,84,1IFW,0,0ecedabcaeaebb0c68ef940a572f73b2f916cd2e85b9d69469b75d2059123c18,9110,84,0,passed
5054,03e03eef0cba1969a4b216f19d6fdc6dc0300c40eae849500ecf741126ef1e4a,151,1JKN,0,0d569ecfecbd21362a8376298269a662c8c4e898101d4d25abff30dd50feb57c,15836,151,0,passed
5055,43993b8aed717601ccf3c9561ce859f84f2cb103e10895e695ded45835508331,102,1IMU,0,181d246c4aa0886174cc90d9c7e427c6b40cbb55e96347b639ccbe5a8ca371e0,11365,102,0,passed
5059,e2496751ec1fb1b87d8552a9f3e9dd0a6ea7650657bf935e154ada2f98e5440e,58,1JE3,0,0444eca640984fd47e57ad92e5cd5484c664f4f9dbd0b34734be8be5a10958a2,6797,58,0,passed
5060,c0eb0ad0c2d10f2c97cf11d59f90daf7fd1928d737dba17ec0f1f27a8133ecdf,78,1JDQ,0,3840813183fae177dab5df67448972006cc68b4dcd5121abe6f248468452322d,8696,78,0,passed
5065,5efd62c67f9deb30077bb372b846864655da9fdf2b6504ce7afc0672fac25192,53,1IBI,2,fc5bfe2dffbbf30a5f50891104273c3cdb1739ae7e7e69df44da14266fdf1d13,6611,55,0,passed
50691,9d709065676beba451a6d114b485783994a6607d1f485386427910cd673c1a62,133,7PBH,0,66a79b7ffc8ebf7b17f6aa147df3b8b5da0f40f15869562c4706575d3cdb6dc4,14385,133,0,passed
5070,c4c224c205966291809197fbe551a495ba86ea9dfcb9e111d7b160870162365a,90,1JH3,3,9adcacdf268b74a87972db32ab993d016f0711d3357a8764b307799d37a7a75f,10181,93,0,passed
5071,f0f74da88f3f682f61077cc629048ad36e006738fe26f997dbbbd94954874ecf,74,1JC2,0,e914ff99bfd96a122a4f1f279c47d94e70ee7afc814dc2f8103223eeb4b401b9,8425,74,0,passed
50711,bbe7b06dcd6608e5671bb81b1e67ea174cd3edfb3bebafeb415bb9709fe18fde,59,7NKV,0,fb485838465de78b16f4a9ad81c989298160a8042fbda80e36b3381a8299481f,6903,59,0,passed
5072,e467b33c7c43a1ed666a07754be8aeea07c1f25ec4e080ff7fa95b83e15d5f11,147,1JBJ,0,80e7ed1ba182b9e19575866f6188123658b2782af902efcf4aa93a5eb58c114d,15961,147,0,passed
5073,777fa31c66e8de3dd875b1fdf7f8c3a7c3350b139a60f86692f3cbd544aadba8,61,1JE4,0,a7312ad22e292cf5f34376aef6a8c7756cca0a20b8690ef3603962a66cd9bd3e,7204,61,0,passed
5075,b742be649162c2de02d1a20b7f16f3446e8b07910c8cf2e08b79903da920bc0a,97,1JFN,0,3c7c112b5795c58aee93a7afacdf88da21517d97c3a7cb8f46dc05102b73e8ab,10730,97,0,passed
5077,1077b93e5cbbaed1b7036d2097acd89c47f6931321a0407cb4af7c6e6df9b874,82,1JJG,0,71cf3b3b8c23dda80351834a7da5143efc7c02978d658d0c76d421252af4a200,9116,82,0,passed
50793,d2a36236d5af2e37bf27d88a212e9c1d843c98d3fd2878fb7ccc082658bbf1f8,100,7NWJ,0,f68ec001b9b84533d4d2d6624004423c1e7ec05f9b471ed7df5d84d1acd4a107,11095,100,0,passed
50811,b2dc9536222ae67078c7a759886d0f01bb2457b8211ff5dc4aa21c15b0e5848a,146,8QHH,0,1c34aaef4bb1b437a3f655a9c56c3599d4f064d2bcef26b1d3dc739c226f22b4,15753,146,0,passed
50812,69318c3711af0b607ce4f124c3d11f854f677a95440f7ff90e2ec5e2fdea761d,145,8QHI,0,d144adff01ec6178b531f77358e4513d0ac739341b84d60a493093c23c1047c7,15670,145,0,passed
5083,21a24740fe476ad7ffab8932b80d90323a28d0787a7ca224d3cbd7bffac6f66d,132,1JJJ,0,a95877d4f47aa6c8cfed2b627455159095d0dfb9ced7fd9242c86e2b604b79a6,14122,132,0,passed
5084,67a98e40ccb321becb917256417360b432fcf007b0a69e4f369e80545bdd44e0,84,1JH4,0,adcadb52f897097540a23cbe49f9942d1cd75c5cc7c2335732617fee4ee3d28a,9231,84,0,passed
5085,38c8ad85a5bab10375058a880d39bc6fe7078264d16845be460c0064d95ca217,88,1JGN,0,6a11cce830acee6443ad8627515be8fbb63558fe3ef9ec2437cc15012fb577dc,9550,88,0,passed
50901,788b69f87d6dcf9241498db45e7158a08af4ecec8c6b5660a41b67fd9d3c7689,54,7PLL,0,14607031b391235c6f79ffeebe33744a0f8902c7737213c42b49e8ff8e3e625b,6476,54,0,passed
5094,a6a10b9fc99a4323c925a35c55cb03a456104ee011a9677ea938366e66484a29,105,1K19,0,00d27790c8aab4c6f48957ebdec95b8a8ea4d8a5456d8383459b673367ef94d8,11366,105,0,passed
50957,7618ba4b68aaf5edd9cfa4fab5b2409f5a618126057924c58e369a9a8e9bd489,120,9COJ,0,94a9a0e3df74ce740c0c3d992154ee767c466dfa6a8565d0325544cdeed970b4,13259,120,0,passed
50976,c33d7a09a6a8f03cb88c17d85640d2a050f29f7ad23447103e8524a16ec34cc7,87,7R67,1,e183ae6f82cfe0f3dd9c4a60afc2ec3cdd7b90dbc1f9a076ed567880cd318239,9846,88,0,passed
50977,e596ccc03997466cbfa4a69a6cc3f296d8f372713405d3cec225a545991dcbec,85,7R68,0,6eeb72b387d08320deb641f43ceb1fb22eb1ff704c85b6aa4fa2b3f39689932b,9324,85,0,passed
50985,9cfde4504da87168b7069ee26a23bbcb0dd1d19defc92c44e30980e0360e13fc,66,7P2K,0,5bd2668d28014ef636e0d2447eb18f30f1f63f38a697d693feb2072d477c8b4b,7624,66,0,passed
50994,4e0709fe208c00a467cac6bf30cc1b9b7088001016d70b5a85166ce53f8d7070,106,8V0H,20,6dd69e8f3c557f6a950b638dbd165e3b7d5726bfcdcf4d856a5af2dc2be43170,12234,126,0,passed
5100,cd214883364ac1fb1782f634305d95013df189f50041402a5cff3e13b8333177,101,1J2O,0,ba96ffe99213faf62623905a1e8567b7d9b4e37a343cd7fc15f4defb8c61b8f3,11024,101,0,passed
51020,957b2dd4ac0139ba0053bfd57f5c19ca92f93cbc41ee425158c025273d6769be,73,8AJR,0,f22be5080c6831e9381506c15d4c713334c8d6aafb7addf4cd85133d42388c85,8401,73,0,passed
51034,4971051d0f090c747a89163fdea8bdccb06ad6ed8087a07b40eea0d64f210d66,152,7SUR,0,aad912ef7d112cf9f6cb0520c15fb4341c3c0b281b9d6963b0daca12db6a4693,16602,152,0,passed
5104,f59240f635988e6204c351dcecb738b9e8239521498910e894bd3f729725bebc,95,1JRM,0,cd4f2e8ce049bc44633e8ef09b7eee0e69c53cd53a678197dc8aacd0d3df6f14,10368,95,0,passed
51043,a455dc5588699e4cef6e5298e9239eca12b56caa0f5fd1383abd79aa07dafe79,152,7SUQ,0,2becbd310c1089a2206c4e9a4ed6d372de265e30c8869166ccb9155b7ef94077,16581,152,0,passed
51054,3cadfdced48c4b494bd4884dbc02fac70fd28bbd7c53cc69694644cb0eca7144,109,7S0N,0,bae8c95a8d7cb848f78727f3943c30a646963b9eb8967a8d61866a44141a7ff9,12008,109,0,passed
5106,4c1b95ac0cd04d9075848bd79dfce2c99b20ba8418e0fcba2e8b193f2d348a66,67,1RYJ,0,34526db5e194ae621c50808d3dd243116d9f95ee8b44db840b34a9974a254468,7522,67,0,passed
51072,592e6af0d8de38660066099e26226821885d11cdb913fe7357c94078c3461cce,65,8S9E,0,3d2f90998f0c27787e2510865356e35f10a7aa94574a70479d93b66d96b3ca91,7608,65,0,passed
51073,f38d3c2d37fbc527792a7c18e693e0c2df9d67fa658ecf45dfb930645faa8183,55,9MES,0,612f83060fb93d607865c32c3f65bedebd9c3137ed032c8ae08e486b1e2f93bd,6545,55,0,passed
51083,90fc329435041d63ec10d103a7a7aa271e10c54bb4c28637e52f496f552e7cae,77,7SXB,0,c52811a5853f9eb8547eb5d0a8c06649e492ede1890f0bb0d467cd543c921b43,8742,77,0,passed
51091,c729c73eea791e569984dc64d831818bc6b1dbf31e2f90eb7515a37fd8c1e471,73,7QAB,0,e8ac05713d39a5fdddd6dc6da6aa8f4339186eba11f6a49a2793f1f891dbda23,8370,73,0,passed
51096,dcb67cc4c37efa0929644b60051932fd2179623721951a2b6ad55776f09ae9c6,75,7Z3C,0,e3701972a883f8c71fe7008f89a05b9761505e10f53462bf695ccf6713d58439,9116,75,0,passed
51104,8c7f1e77172e547f2aab1d9acadee659a4ee3274ecfdc1f8304b33e351b1cbfe,41,7ZOK,0,e519242bc31a0d4f58a2f9c6c22faac7a48af843568cb6de2966c4665c7e71e5,5453,41,0,passed
5115,5efaa5e7b532080717d77ea1e1d28c0ff7c7947f24611918906414692eb3a0e0,93,1JI8,0,a67e5c62fe160a3ec69e2de02ee769b9d4d7b09a54d9ad0258dd80d95596888d,10210,93,0,passed
51154,5727421e71375885da001f9263d54af9c8dc4a4aa189dd988ab49da75a71bc0d,115,7QB0,0,6321481acd745d0cbf832e66d79561484d38eb4017c20c4e2393ca1474908b44,12786,115,0,passed
5116,edee0f7d45c6b61e7eff5c17cc1013003dc4f82f61bc9273912aee62b012d2cb,91,1JI8,0,ebf3ff1eef3bc3c7f42a3108fb75be0ce6f0e1ce7f78eb5eb5b85752a2f3a867,10021,91,0,passed
5117,6e6e4776437fdde074beee9bb808419a937f20728e6261f33d1b1d5dc7f0b4b4,62,2PJF,0,4cb88effbaf5be7129494f6ef95db2a94e0f8900cc8e48ecfe6ff6bf1a2a15e3,7269,62,0,passed
51187,43d91395ac50f8427fe9915eabe3885e4ebf2d31f9d2baf958d119cf2f2a0c3e,77,8EOD,0,906e9fbff13542735bbed6aeb00a02e037713946f0bd65fd242c579451189663,8773,77,0,passed
5122,eecdfadebd5b3cac00f116086e6b3742549f83dd8a7f035cc7ddf85803c8005d,105,1JWE,9,e0676551967500d0080c1797d2fa9096617f379c71fb2e23350de0b8fa0374bb,11827,114,0,passed
51290,5f722b1a1fa5fd14c3cbe73e690f95c8931bec6077b77f5c48135bd4b2c67244,216,7R0R,3,2fb6f15f819d94b1065cf94ba042cc923731010af6523a2d9d9e740c8eca1ca2,22756,219,0,passed
51291,be47cdcd0732f57dd8013482f75e395a1100c356fb49b3b67f3ac6e7190376fc,214,7R0R,3,be1ae466d8779aac37c9e85080320e74b3cc6db3c1be133fbc3ea84f0df1143f,22604,217,0,passed
51292,759aecb8458e208608783074c895fe894b0ab3dde03741f751d4349eabc95897,218,7R0R,3,d962f28a4bb85d46ac5ddf8d6e03a1ee2e4f723cb33938438d3c27a7601627f7,22994,221,0,passed
5130,254f07c4c18f24cb252e1eba658383a5f323d11667d30628abccfe654c397e7a,127,1IY4,0,974890319a58f143ada571a6bf46003c2d2f40fd9d6814b8e72675f63ef73d25,13786,127,0,passed
5131,8c7d44c1c4b5ef3d10aae99907ce9c75cabd7be9026c1646cb771461a6d1d1d7,88,1GM1,0,46e6a02781684be655467d3a8efb1d70db1cb9ea120e0c426a9b18fa866d3d9f,9868,88,0,passed
51325,66147bfe391cae167ebd2ec9cc5b0ebd3ccc00ce2e2459ead89175330a3d543f,80,7YWR,0,55ae9d12bf55c878abe8ad462191104754b43106f04ef3eecbe4da00dac6a279,8913,80,0,passed
51339,614c65ffd5518bb092821d2f64b64964db662bb0ec023bfb7018bd08935d65dc,83,8E6Y,0,bcf12d085aed2604b944868fda0f0aa749f5a6fe7809c904129ff911272e8e27,9229,83,0,passed
51340,016b110da8fb48a2c40d05c1c1b2364646cb5fc31c1251bbabefb2a53db23988,126,9FLG,0,719a6d605cfd7758f87987c3c87f6184c37a88ae2340d0b31bbb11149b0cb457,13503,126,0,passed
51342,7336039555fd9df40e00b661d353100a14ecfb8735319498fb1adc8098b3e25a,105,8ATK,8,a5404e6a01df8d6960d20caf65c1e68254f3fa3d53451a34063acad1ac60612b,11885,113,0,passed
5142,e9129855302bff7a5bbad1ef842baf7c42b169b97a0fa1d664b0e41ce1fc6207,127,1IY3,0,c2009e9cde09bb92db7e648e270f5361cf0ab29483d9327e653403cc9cc72d69,13755,127,0,passed
5145,63bc256657ffbb6dbab21ee4828536f93f19b3278e11f53ff1f83ea674539fd3,91,1LG4,30,7ba28d589eb30c7f97f3f336fc5d707c3a6ed1147438ff2ba59880e10d63eb8d,10911,121,0,passed
5147,a1378c29784aa598d7af57326b46ab717cbe2f4f90f72bdb1b83c34777686d72,41,1JJD,0,7c444de039f0997c8902c6e76b9deb977080bf8675fa490c7ba6f4b78d60b5e8,5170,41,0,passed
5148,577246fb4c4f4a65e957414ac7911d32553e6d34e086f9954ef683898cd0a6bb,78,1JQ4,0,ea80ff47d87ade258ed0c324b735f3c90c2b069fb3f07ce13cd94a83d7b2f0d3,8908,78,0,passed
51518,fd28c0c6e947201722bc546a78a996392c65b182bfe221d7767b8acf66f972be,54,9ZZ4,0,aa575a610f4003226c3245e9627a12e3a178f73b27cd5bdbf62d1df8600d0449,6655,54,0,passed
51521,ca896c71cb8d4f5d437b13509c517d03e6c3611a82ea2147deef3ee351f5baa4,137,8BDV,0,2109a1217bdc6de62b05909b03e11fad50d0b8228896db774b5b989077dc2929,14924,137,0,passed
51532,00220cd76b06ad1b219729df471f5124b011092a9ad4cb01c886aae22ac686c0,89,8E2O,0,457388d1b1b7c5550a3c76c63b3238d0aae349c717a6e840581252ad579b4c70,10204,89,0,passed
5155,c060309d5f072dfb9e202f42c83a1e09784480d8c1da66e37c1b622066f527fd,85,1JRU,0,d1cb90b70a46b4266b50224b1bbbe3ffcb42b2147f00b2ec4cd70bd6624ce7b4,9612,85,0,passed
5159,a2790fc34ebcb4bf44249625cf1aba2b1ea6e52ee0830abaa8e92d82a38a0ee2,124,1XKE,0,55dda27a048d443c8263f05841d1bfb807f7f5fb4b706b3bc474c7640e834438,13120,124,0,passed
5162,d2676b2edbec7847469e2776fb37c0e5a5e727db13c097596969683906cab091,105,1MP1,0,5140f24af8b7370d54f2735c313fa05c15f356709470edcad568dc1fcddc8ba4,11404,105,0,passed
51620,5089f87f2d5dfc6dcec1df67e69bef9fafbc69300d0cae446e38fa0c641f6a14,126,9QWI,0,9ff00b8d32340f474861d0eb63fadffbda2171b9fd4befe8bbd9db950920edfb,13943,126,0,passed
51624,21e15d70834049f57f6025ca3e3b74b75f2e783e87ca78f83af12dd9297181f3,111,8BA1,0,1cf8b416b1906034bfc0e7caa61c03f187ed64abb83795bf143ea914b5f1c85c,12444,111,0,passed
5165,4b670c793efc9a1dcfbddf92b8a51293ff97ac4dc03cf2845134c6558d028d5b,139,1JW3,0,b0fb1fc61876fe874d1c3d7ca69d8cddc0a5b1859936caa0baeff11f3e63bc0b,14889,139,0,passed
51655,365c28d879ffc6207619606b71d359013b287bcd91630638b72d77b51f5d4092,83,8EPT,0,1e56514c9220109534cde4c306bd4a8786f03081d22f4a30e501938f6bfae1c1,9269,83,0,passed
