sequence_a_bmrb_id,sequence_a_pdb_id,sequence_a_chain_id,sequence_a_length,sequence_b_bmrb_id,sequence_b_pdb_id,sequence_b_chain_id,sequence_b_length,global_identity,exact_matches,alignment_columns,mismatches,sequence_a_gap_columns,sequence_b_gap_columns,alignment_score,identity_threshold,component_edge
4448,1F3Y,A,165,4677,1EXK,A,79,0.1987951807228915,33,166,45,1,87,-100,0.4,False
4448,1F3Y,A,165,4721,1D8J,A,81,0.2469879518072289,41,166,39,1,85,-84,0.4,False
4448,1F3Y,A,165,4740,1GH9,A,71,0.2058823529411764,35,170,31,5,99,-100,0.4,False
4448,1F3Y,A,165,4752,1J9I,A,68,0.2275449101796407,38,167,28,2,99,-91,0.4,False
4448,1F3Y,A,165,4757,1DV0,A,45,0.1566265060240964,26,166,18,1,121,-114,0.4,False
4448,1F3Y,A,165,4759,1QPU,A,106,0.2528735632183908,44,174,53,9,68,-86,0.4,False
4448,1F3Y,A,165,4771,1S62,A,102,0.239766081871345,41,171,55,6,69,-89,0.4,False
4448,1F3Y,A,165,4781,1F6U,A,55,0.1696969696969697,28,165,27,0,110,-109,0.4,False
4448,1F3Y,A,165,4792,2AN7,A,83,0.2529411764705882,43,170,35,5,87,-84,0.4,False
4448,1F3Y,A,165,4829,1JXS,A,98,0.2307692307692307,39,169,55,4,71,-91,0.4,False
4448,1F3Y,A,165,4833,1G6E,A,87,0.2248520710059171,38,169,45,4,82,-93,0.4,False
4452,2AFP,A,129,4455,1CI5,A,95,0.2127659574468085,30,141,53,12,46,-81,0.4,False
4452,2AFP,A,129,4473,1L6E,A,46,0.1666666666666666,22,132,21,3,86,-88,0.4,False
4452,2AFP,A,129,4478,1B4R,A,80,0.2313432835820895,31,134,44,5,54,-72,0.4,False
4452,2AFP,A,129,4493,1UD7,A,76,0.1969696969696969,26,132,47,3,56,-80,0.4,False
4452,2AFP,A,129,4494,3LRI,A,83,0.2481203007518796,33,133,46,4,50,-67,0.4,False
4452,2AFP,A,129,4496,1OM2,A,95,0.2481203007518796,33,133,58,4,38,-67,0.4,False
4452,2AFP,A,129,4510,1CXW,A,60,0.2137404580152671,28,131,30,2,71,-75,0.4,False
4452,2AFP,A,129,4514,1D2L,A,45,0.1923076923076923,25,130,19,1,85,-80,0.4,False
4452,2AFP,A,129,4516,1D5G,A,96,0.2657342657342657,38,143,44,14,47,-67,0.4,False
4452,2AFP,A,129,4524,1DAQ,A,71,0.2076923076923077,27,130,43,1,59,-76,0.4,False
4452,2AFP,A,129,4540,1NLA,A,53,0.1603053435114503,21,131,30,2,78,-89,0.4,False
4452,2AFP,A,129,4579,1HYI,A,65,0.2330827067669172,31,133,30,4,68,-71,0.4,False
4452,2AFP,A,129,4583,1DOQ,A,69,0.1940298507462686,26,134,38,5,65,-82,0.4,False
4452,2AFP,A,129,4584,1DP3,A,55,0.1705426356589147,22,129,33,0,74,-85,0.4,False
4452,2AFP,A,129,4588,1ED7,A,45,0.1923076923076923,25,130,19,1,85,-80,0.4,False
4452,2AFP,A,129,4589,1EHX,A,94,0.2180451127819548,29,133,61,4,39,-75,0.4,False
4452,2AFP,A,129,4593,1EOQ,A,77,0.2116788321167883,29,137,40,8,60,-79,0.4,False
4452,2AFP,A,129,4602,1DO9,A,94,0.2426470588235294,33,136,54,7,42,-70,0.4,False
4452,2AFP,A,129,4603,1DV5,A,80,0.2121212121212121,28,132,49,3,52,-76,0.4,False
4452,2AFP,A,129,4619,1E0E,A,47,0.183206106870229,24,131,21,2,84,-83,0.4,False
4452,2AFP,A,129,4621,1E4U,A,78,0.2074074074074074,28,135,44,6,57,-79,0.4,False
4452,2AFP,A,129,4622,1E52,A,56,0.18796992481203,25,133,27,4,77,-83,0.4,False
4452,2AFP,A,129,4637,1F43,A,61,0.1755725190839694,23,131,36,2,70,-85,0.4,False
4452,2AFP,A,129,4661,1C15,A,97,0.2153846153846154,28,130,68,1,33,-74,0.4,False
4452,2AFP,A,129,4666,1DCZ,A,77,0.2153846153846154,28,130,48,1,53,-74,0.4,False
4452,2AFP,A,129,4677,1EXK,A,79,0.2015503875968992,26,129,53,0,50,-77,0.4,False
4452,2AFP,A,129,4721,1D8J,A,81,0.18796992481203,25,133,52,4,52,-83,0.4,False
4452,2AFP,A,129,4740,1GH9,A,71,0.1860465116279069,24,129,47,0,58,-81,0.4,False
4452,2AFP,A,129,4752,1J9I,A,68,0.1846153846153846,24,130,43,1,62,-82,0.4,False
4452,2AFP,A,129,4757,1DV0,A,45,0.1846153846153846,24,130,20,1,85,-82,0.4,False
4452,2AFP,A,129,4759,1QPU,A,106,0.2397260273972602,35,146,54,17,40,-76,0.4,False
4452,2AFP,A,129,4771,1S62,A,102,0.2517482517482518,36,143,52,14,41,-71,0.4,False
4452,2AFP,A,129,4781,1F6U,A,55,0.1846153846153846,24,130,30,1,75,-82,0.4,False
4452,2AFP,A,129,4792,2AN7,A,83,0.2148148148148148,29,135,48,6,52,-77,0.4,False
4452,2AFP,A,129,4829,1JXS,A,98,0.2279411764705882,31,136,60,7,38,-74,0.4,False
4452,2AFP,A,129,4833,1G6E,A,87,0.213235294117647,29,136,51,7,49,-78,0.4,False
4455,1CI5,A,95,4467,1UB1,A,125,0.2700729927007299,37,137,46,42,12,-63,0.4,False
4455,1CI5,A,95,4491,1QJT,A,99,0.2272727272727272,25,110,59,15,11,-60,0.4,False
4455,1CI5,A,95,4492,1JBA,A,189,0.2164948453608247,42,194,48,99,5,-110,0.4,False
4455,1CI5,A,95,4497,7HSC,A,159,0.2574850299401197,43,167,44,72,8,-81,0.4,False
4455,1CI5,A,95,4519,1D7Q,A,143,0.2483221476510067,37,149,52,54,6,-75,0.4,False
4455,1CI5,A,95,4528,1DC8,A,123,0.2272727272727272,30,132,56,37,9,-72,0.4,False
4455,1CI5,A,95,4553,1DGQ,A,188,0.2474226804123711,48,194,41,99,6,-98,0.4,False
4455,1CI5,A,95,4566,1L6U,A,108,0.2212389380530973,25,113,65,18,5,-63,0.4,False
4455,1CI5,A,95,4574,1D4B,A,122,0.2248062015503876,29,129,59,34,7,-71,0.4,False
4455,1CI5,A,95,4577,1C05,A,159,0.253012048192771,42,166,46,71,7,-82,0.4,False
4455,1CI5,A,95,4636,1F2H,A,169,0.2102272727272727,37,176,51,81,7,-102,0.4,False
4455,1CI5,A,95,4641,1FO7,A,107,0.2396694214876033,29,121,52,26,14,-63,0.4,False
4455,1CI5,A,95,4648,1FZT,A,211,0.2093023255813953,45,215,46,120,4,-125,0.4,False
4455,1CI5,A,95,4649,1G03,A,134,0.2275862068965517,33,145,51,50,11,-79,0.4,False
4455,1CI5,A,95,4664,1JZU,A,157,0.2606060606060606,43,165,44,70,8,-79,0.4,False
4455,1CI5,A,95,4668,1IX5,A,151,0.2564102564102564,40,156,50,61,5,-76,0.4,False
4455,1CI5,A,95,4688,1ILY,A,90,0.2454545454545454,27,110,48,15,20,-56,0.4,False
4455,1CI5,A,95,4697,1D1N,A,99,0.2456140350877192,28,114,52,19,15,-58,0.4,False
4455,1CI5,A,95,4700,1CF4,A,184,0.2263157894736842,43,190,46,95,6,-104,0.4,False
4455,1CI5,A,95,4701,1D9S,A,136,0.2142857142857142,30,140,61,45,4,-80,0.4,False
4455,1CI5,A,95,4706,1CX1,A,153,0.2327044025157232,37,159,52,64,6,-85,0.4,False
4455,1CI5,A,95,4716,1N4C,A,182,0.2287234042553191,43,188,46,93,6,-102,0.4,False
4455,1CI5,A,95,4717,1F7W,A,144,0.2214765100671141,33,149,57,54,5,-83,0.4,False
4455,1CI5,A,95,4735,1JYT,A,163,0.2529411764705882,43,170,45,75,7,-84,0.4,False
4455,1CI5,A,95,4751,1IVM,A,130,0.1985815602836879,28,141,56,46,11,-85,0.4,False
4455,1CI5,A,95,4775,1DUJ,A,187,0.2552083333333333,49,192,41,97,5,-94,0.4,False
4455,1CI5,A,95,4779,1PLO,A,122,0.237037037037037,32,135,50,40,13,-71,0.4,False
4455,1CI5,A,95,4791,1JR6,A,138,0.2689655172413793,39,145,49,50,7,-67,0.4,False
4455,1CI5,A,95,4797,1KD6,A,179,0.2265193370165746,41,181,52,86,2,-99,0.4,False
4455,1CI5,A,95,4814,1LS4,A,164,0.2261904761904762,38,168,53,73,4,-92,0.4,False
4455,1CI5,A,95,4825,1M58,A,106,0.2586206896551724,30,116,55,21,10,-56,0.4,False
4455,1CI5,A,95,4841,1E91,A,85,0.2612612612612612,29,111,40,16,26,-53,0.4,False
4467,1UB1,A,125,4473,1L6E,A,46,0.1904761904761904,24,126,21,1,80,-78,0.4,False
4467,1UB1,A,125,4478,1B4R,A,80,0.2307692307692307,30,130,45,5,50,-70,0.4,False
4467,1UB1,A,125,4493,1UD7,A,76,0.25,32,128,41,3,52,-64,0.4,False
4467,1UB1,A,125,4494,3LRI,A,83,0.2631578947368421,35,133,40,8,50,-63,0.4,False
4467,1UB1,A,125,4496,1OM2,A,95,0.2137404580152671,28,131,61,6,36,-75,0.4,False
4467,1UB1,A,125,4510,1CXW,A,60,0.1825396825396825,23,126,36,1,66,-80,0.4,False
4467,1UB1,A,125,4514,1D2L,A,45,0.1587301587301587,20,126,24,1,81,-86,0.4,False
4467,1UB1,A,125,4516,1D5G,A,96,0.2631578947368421,35,133,53,8,37,-63,0.4,False
4467,1UB1,A,125,4524,1DAQ,A,71,0.21875,28,128,40,3,57,-72,0.4,False
4467,1UB1,A,125,4540,1NLA,A,53,0.2063492063492063,26,126,26,1,73,-74,0.4,False
4467,1UB1,A,125,4579,1HYI,A,65,0.1796875,23,128,39,3,63,-82,0.4,False
4467,1UB1,A,125,4583,1DOQ,A,69,0.234375,30,128,36,3,59,-68,0.4,False
4467,1UB1,A,125,4584,1DP3,A,55,0.1889763779527559,24,127,29,2,72,-79,0.4,False
4467,1UB1,A,125,4588,1ED7,A,45,0.1746031746031746,22,126,22,1,81,-82,0.4,False
4467,1UB1,A,125,4589,1EHX,A,94,0.2556390977443609,34,133,52,8,39,-65,0.4,False
4467,1UB1,A,125,4593,1EOQ,A,77,0.2125984251968504,27,127,48,2,50,-73,0.4,False
4467,1UB1,A,125,4602,1DO9,A,94,0.2426470588235294,33,136,50,11,42,-70,0.4,False
4467,1UB1,A,125,4603,1DV5,A,80,0.225563909774436,30,133,42,8,53,-73,0.4,False
4467,1UB1,A,125,4619,1E0E,A,47,0.168,21,125,26,0,78,-83,0.4,False
4467,1UB1,A,125,4621,1E4U,A,78,0.2213740458015267,29,131,43,6,53,-73,0.4,False
4467,1UB1,A,125,4622,1E52,A,56,0.1825396825396825,23,126,32,1,70,-80,0.4,False
4467,1UB1,A,125,4637,1F43,A,61,0.232,29,125,32,0,64,-67,0.4,False
4467,1UB1,A,125,4661,1C15,A,97,0.2213740458015267,29,131,62,6,34,-73,0.4,False
4467,1UB1,A,125,4666,1DCZ,A,77,0.2538461538461538,33,130,39,5,53,-64,0.4,False
4467,1UB1,A,125,4677,1EXK,A,79,0.234375,30,128,46,3,49,-68,0.4,False
4467,1UB1,A,125,4721,1D8J,A,81,0.2125984251968504,27,127,52,2,46,-73,0.4,False
4467,1UB1,A,125,4740,1GH9,A,71,0.2442748091603053,32,131,33,6,60,-67,0.4,False
4467,1UB1,A,125,4752,1J9I,A,68,0.192,24,125,44,0,57,-77,0.4,False
4467,1UB1,A,125,4757,1DV0,A,45,0.1860465116279069,24,129,17,4,84,-81,0.4,False
4467,1UB1,A,125,4759,1QPU,A,106,0.2262773722627737,31,137,63,12,31,-75,0.4,False
4467,1UB1,A,125,4771,1S62,A,102,0.2571428571428571,36,140,51,15,38,-68,0.4,False
4467,1UB1,A,125,4781,1F6U,A,55,0.1796875,23,128,29,3,73,-82,0.4,False
4467,1UB1,A,125,4792,2AN7,A,83,0.2204724409448819,28,127,53,2,44,-71,0.4,False
4467,1UB1,A,125,4829,1JXS,A,98,0.2727272727272727,36,132,55,7,34,-60,0.4,False
4467,1UB1,A,125,4833,1G6E,A,87,0.2153846153846154,28,130,54,5,43,-74,0.4,False
4473,1L6E,A,46,4491,1QJT,A,99,0.21,21,100,24,54,1,-58,0.4,False
4473,1L6E,A,46,4492,1JBA,A,189,0.1428571428571428,27,189,19,143,0,-135,0.4,False
4473,1L6E,A,46,4497,7HSC,A,159,0.1801242236024844,29,161,15,115,2,-103,0.4,False
4473,1L6E,A,46,4519,1D7Q,A,143,0.1538461538461538,22,143,24,97,0,-99,0.4,False
4473,1L6E,A,46,4528,1DC8,A,123,0.2301587301587301,29,126,14,80,3,-68,0.4,False
4473,1L6E,A,46,4553,1DGQ,A,188,0.1421052631578947,27,190,17,144,2,-136,0.4,False
4473,1L6E,A,46,4566,1L6U,A,108,0.1944444444444444,21,108,25,62,0,-66,0.4,False
4473,1L6E,A,46,4574,1D4B,A,122,0.1788617886178861,22,123,23,77,1,-79,0.4,False
4473,1L6E,A,46,4577,1C05,A,159,0.19375,31,160,14,114,1,-98,0.4,False
4473,1L6E,A,46,4636,1F2H,A,169,0.1695906432748538,29,171,15,125,2,-113,0.4,False
4473,1L6E,A,46,4641,1FO7,A,107,0.209090909090909,23,110,20,64,3,-64,0.4,False
4473,1L6E,A,46,4648,1FZT,A,211,0.1415094339622641,30,212,15,166,1,-152,0.4,False
4473,1L6E,A,46,4649,1G03,A,134,0.1970802919708029,27,137,16,91,3,-83,0.4,False
4473,1L6E,A,46,4664,1JZU,A,157,0.1677018633540372,27,161,15,115,4,-107,0.4,False
4473,1L6E,A,46,4668,1IX5,A,151,0.1710526315789473,26,152,19,106,1,-100,0.4,False
4473,1L6E,A,46,4688,1ILY,A,90,0.2527472527472527,23,91,22,45,1,-45,0.4,False
4473,1L6E,A,46,4697,1D1N,A,99,0.2079207920792079,21,101,23,55,2,-59,0.4,False
4473,1L6E,A,46,4700,1CF4,A,184,0.1612903225806451,30,186,14,140,2,-126,0.4,False
4473,1L6E,A,46,4701,1D9S,A,136,0.2116788321167883,29,137,16,91,1,-79,0.4,False
4473,1L6E,A,46,4706,1CX1,A,153,0.1688311688311688,26,154,19,108,1,-102,0.4,False
4473,1L6E,A,46,4716,1N4C,A,182,0.1483516483516483,27,182,19,136,0,-128,0.4,False
4473,1L6E,A,46,4717,1F7W,A,144,0.1736111111111111,25,144,21,98,0,-94,0.4,False
4473,1L6E,A,46,4735,1JYT,A,163,0.1768292682926829,29,164,16,118,1,-106,0.4,False
4473,1L6E,A,46,4751,1IVM,A,130,0.1526717557251908,20,131,25,85,1,-91,0.4,False
4473,1L6E,A,46,4775,1DUJ,A,187,0.1657754010695187,31,187,15,141,0,-125,0.4,False
4473,1L6E,A,46,4779,1PLO,A,122,0.1463414634146341,18,123,27,77,1,-87,0.4,False
4473,1L6E,A,46,4791,1JR6,A,138,0.1884057971014492,26,138,20,92,0,-86,0.4,False
4473,1L6E,A,46,4797,1KD6,A,179,0.1508379888268156,27,179,19,133,0,-125,0.4,False
4473,1L6E,A,46,4814,1LS4,A,164,0.1768292682926829,29,164,17,118,0,-106,0.4,False
4473,1L6E,A,46,4825,1M58,A,106,0.1666666666666666,18,108,26,62,2,-72,0.4,False
4473,1L6E,A,46,4841,1E91,A,85,0.2444444444444444,22,90,19,44,5,-46,0.4,False
4478,1B4R,A,80,4491,1QJT,A,99,0.2660550458715596,29,109,41,29,10,-51,0.4,False
4478,1B4R,A,80,4492,1JBA,A,189,0.2020725388601036,39,193,37,113,4,-115,0.4,False
4478,1B4R,A,80,4497,7HSC,A,159,0.2098765432098765,34,162,43,82,3,-94,0.4,False
4478,1B4R,A,80,4519,1D7Q,A,143,0.2013888888888889,29,144,50,64,1,-86,0.4,False
4478,1B4R,A,80,4528,1DC8,A,123,0.2761194029850746,37,134,32,54,11,-60,0.4,False
4478,1B4R,A,80,4553,1DGQ,A,188,0.2157894736842105,41,190,37,110,2,-108,0.4,False
4478,1B4R,A,80,4566,1L6U,A,108,0.2521008403361344,30,119,39,39,11,-59,0.4,False
4478,1B4R,A,80,4574,1D4B,A,122,0.232,29,125,48,45,3,-67,0.4,False
4478,1B4R,A,80,4577,1C05,A,159,0.2108433734939759,35,166,38,86,7,-96,0.4,False
4478,1B4R,A,80,4636,1F2H,A,169,0.2325581395348837,40,172,37,92,3,-92,0.4,False
4478,1B4R,A,80,4641,1FO7,A,107,0.2283464566929134,29,127,31,47,20,-69,0.4,False
4478,1B4R,A,80,4648,1FZT,A,211,0.2372093023255814,51,215,25,135,4,-113,0.4,False
4478,1B4R,A,80,4649,1G03,A,134,0.2661870503597122,37,139,38,59,5,-65,0.4,False
4478,1B4R,A,80,4664,1JZU,A,157,0.263803680981595,43,163,31,83,6,-77,0.4,False
4478,1B4R,A,80,4668,1IX5,A,151,0.2451612903225806,38,155,38,75,4,-79,0.4,False
4478,1B4R,A,80,4688,1ILY,A,90,0.3039215686274509,31,102,37,22,12,-40,0.4,False
4478,1B4R,A,80,4697,1D1N,A,99,0.2429906542056074,26,107,46,27,8,-55,0.4,False
4478,1B4R,A,80,4700,1CF4,A,184,0.1956521739130435,36,184,44,104,0,-112,0.4,False
4478,1B4R,A,80,4701,1D9S,A,136,0.2758620689655172,40,145,31,65,9,-65,0.4,False
4478,1B4R,A,80,4706,1CX1,A,153,0.2628205128205128,41,156,36,76,3,-74,0.4,False
4478,1B4R,A,80,4716,1N4C,A,182,0.2054054054054054,38,185,39,105,3,-109,0.4,False
4478,1B4R,A,80,4717,1F7W,A,144,0.2094594594594594,31,148,45,68,4,-86,0.4,False
4478,1B4R,A,80,4735,1JYT,A,163,0.2289156626506024,38,166,39,86,3,-90,0.4,False
4478,1B4R,A,80,4751,1IVM,A,130,0.2462686567164179,33,134,43,54,4,-68,0.4,False
4478,1B4R,A,80,4775,1DUJ,A,187,0.1968911917098445,38,193,36,113,6,-117,0.4,False
4478,1B4R,A,80,4779,1PLO,A,122,0.1953125,25,128,49,48,6,-78,0.4,False
4478,1B4R,A,80,4791,1JR6,A,138,0.2727272727272727,39,143,36,63,5,-65,0.4,False
4478,1B4R,A,80,4797,1KD6,A,179,0.2154696132596685,39,181,39,101,2,-103,0.4,False
4478,1B4R,A,80,4814,1LS4,A,164,0.2261904761904762,38,168,38,88,4,-92,0.4,False
4478,1B4R,A,80,4825,1M58,A,106,0.2037037037037037,22,108,56,28,2,-64,0.4,False
4478,1B4R,A,80,4841,1E91,A,85,0.2371134020618556,23,97,45,17,12,-51,0.4,False
4491,1QJT,A,99,4493,1UD7,A,76,0.2803738317757009,30,107,38,8,31,-47,0.4,False
4491,1QJT,A,99,4494,3LRI,A,83,0.2782608695652174,32,115,35,16,32,-51,0.4,False
4491,1QJT,A,99,4496,1OM2,A,95,0.2522522522522522,28,111,55,12,16,-55,0.4,False
4491,1QJT,A,99,4510,1CXW,A,60,0.2075471698113207,22,106,31,7,46,-62,0.4,False
4491,1QJT,A,99,4514,1D2L,A,45,0.2,20,100,24,1,55,-60,0.4,False
4491,1QJT,A,99,4516,1D5G,A,96,0.2564102564102564,30,117,48,18,21,-57,0.4,False
4491,1QJT,A,99,4524,1DAQ,A,71,0.2761904761904762,29,105,36,6,34,-47,0.4,False
4491,1QJT,A,99,4540,1NLA,A,53,0.1919191919191919,19,99,34,0,46,-61,0.4,False
4491,1QJT,A,99,4579,1HYI,A,65,0.1904761904761904,20,105,39,6,40,-65,0.4,False
4491,1QJT,A,99,4583,1DOQ,A,69,0.2376237623762376,24,101,43,2,32,-53,0.4,False
4491,1QJT,A,99,4584,1DP3,A,55,0.24,24,100,30,1,45,-52,0.4,False
4491,1QJT,A,99,4588,1ED7,A,45,0.21,21,100,23,1,55,-58,0.4,False
4491,1QJT,A,99,4589,1EHX,A,94,0.2162162162162162,24,111,58,12,17,-63,0.4,False
4491,1QJT,A,99,4593,1EOQ,A,77,0.238095238095238,25,105,46,6,28,-55,0.4,False
4491,1QJT,A,99,4602,1DO9,A,94,0.2619047619047619,33,126,34,27,32,-60,0.4,False
4491,1QJT,A,99,4603,1DV5,A,80,0.238095238095238,25,105,49,6,25,-55,0.4,False
4491,1QJT,A,99,4619,1E0E,A,47,0.1881188118811881,19,101,26,2,54,-63,0.4,False
4491,1QJT,A,99,4621,1E4U,A,78,0.22,22,100,55,1,22,-56,0.4,False
4491,1QJT,A,99,4622,1E52,A,56,0.2135922330097087,22,103,30,4,47,-59,0.4,False
4491,1QJT,A,99,4637,1F43,A,61,0.2211538461538461,23,104,33,5,43,-58,0.4,False
4491,1QJT,A,99,4661,1C15,A,97,0.219298245614035,25,114,57,15,17,-64,0.4,False
4491,1QJT,A,99,4666,1DCZ,A,77,0.2403846153846154,25,104,47,5,27,-54,0.4,False
4491,1QJT,A,99,4677,1EXK,A,79,0.2242990654205607,24,107,47,8,28,-59,0.4,False
4491,1QJT,A,99,4721,1D8J,A,81,0.2924528301886792,31,106,43,7,25,-44,0.4,False
4491,1QJT,A,99,4740,1GH9,A,71,0.233009708737864,24,103,43,4,32,-55,0.4,False
4491,1QJT,A,99,4752,1J9I,A,68,0.2156862745098039,22,102,43,3,34,-58,0.4,False
4491,1QJT,A,99,4757,1DV0,A,45,0.25,25,100,19,1,55,-50,0.4,False
4491,1QJT,A,99,4759,1QPU,A,106,0.3083333333333333,37,120,48,21,14,-46,0.4,False
4491,1QJT,A,99,4771,1S62,A,102,0.2631578947368421,30,114,57,15,12,-54,0.4,False
4491,1QJT,A,99,4781,1F6U,A,55,0.198019801980198,20,101,33,2,46,-61,0.4,False
4491,1QJT,A,99,4792,2AN7,A,83,0.2807017543859649,32,114,36,15,31,-50,0.4,False
4491,1QJT,A,99,4829,1JXS,A,98,0.2542372881355932,30,118,49,19,20,-58,0.4,False
4491,1QJT,A,99,4833,1G6E,A,87,0.2477064220183486,27,109,50,10,22,-55,0.4,False
4492,1JBA,A,189,4493,1UD7,A,76,0.2124352331606217,41,193,31,4,117,-111,0.4,False
4492,1JBA,A,189,4494,3LRI,A,83,0.193717277486911,37,191,44,2,108,-117,0.4,False
4492,1JBA,A,189,4496,1OM2,A,95,0.233160621761658,45,193,46,4,98,-103,0.4,False
4492,1JBA,A,189,4510,1CXW,A,60,0.1684210526315789,32,190,27,1,130,-126,0.4,False
4492,1JBA,A,189,4514,1D2L,A,45,0.1481481481481481,28,189,17,0,144,-133,0.4,False
4492,1JBA,A,189,4516,1D5G,A,96,0.2295918367346938,45,196,44,7,100,-106,0.4,False
4492,1JBA,A,189,4524,1DAQ,A,71,0.1875,36,192,32,3,121,-120,0.4,False
4492,1JBA,A,189,4540,1NLA,A,53,0.1623036649214659,31,191,20,2,138,-129,0.4,False
4492,1JBA,A,189,4579,1HYI,A,65,0.1842105263157894,35,190,29,1,125,-120,0.4,False
4492,1JBA,A,189,4583,1DOQ,A,69,0.2198952879581152,42,191,25,2,122,-107,0.4,False
4492,1JBA,A,189,4584,1DP3,A,55,0.1631578947368421,31,190,23,1,135,-128,0.4,False
4492,1JBA,A,189,4588,1ED7,A,45,0.1587301587301587,30,189,15,0,144,-129,0.4,False
4492,1JBA,A,189,4589,1EHX,A,94,0.2,38,190,55,1,96,-114,0.4,False
4492,1JBA,A,189,4593,1EOQ,A,77,0.1927083333333333,37,192,37,3,115,-118,0.4,False
4492,1JBA,A,189,4602,1DO9,A,94,0.2052631578947368,39,190,54,1,96,-112,0.4,False
4492,1JBA,A,189,4603,1DV5,A,80,0.2105263157894736,40,190,39,1,110,-110,0.4,False
4492,1JBA,A,189,4619,1E0E,A,47,0.1578947368421052,30,190,16,1,143,-130,0.4,False
4492,1JBA,A,189,4621,1E4U,A,78,0.2,38,190,39,1,112,-114,0.4,False
4492,1JBA,A,189,4622,1E52,A,56,0.1701030927835051,33,194,18,5,138,-128,0.4,False
4492,1JBA,A,189,4637,1F43,A,61,0.1884816753926701,36,191,23,2,130,-119,0.4,False
4492,1JBA,A,189,4661,1C15,A,97,0.2094240837696335,40,191,55,2,94,-111,0.4,False
4492,1JBA,A,189,4666,1DCZ,A,77,0.2157894736842105,41,190,35,1,113,-108,0.4,False
4492,1JBA,A,189,4677,1EXK,A,79,0.1675392670157068,32,191,45,2,112,-127,0.4,False
4492,1JBA,A,189,4721,1D8J,A,81,0.2216494845360824,43,194,33,5,113,-108,0.4,False
4492,1JBA,A,189,4740,1GH9,A,71,0.1822916666666666,35,192,33,3,121,-122,0.4,False
4492,1JBA,A,189,4752,1J9I,A,68,0.1736842105263158,33,190,34,1,122,-124,0.4,False
4492,1JBA,A,189,4757,1DV0,A,45,0.1631578947368421,31,190,13,1,145,-128,0.4,False
4492,1JBA,A,189,4759,1QPU,A,106,0.2227979274611398,43,193,59,4,87,-107,0.4,False
4492,1JBA,A,189,4771,1S62,A,102,0.2244897959183673,44,196,51,7,94,-108,0.4,False
4492,1JBA,A,189,4781,1F6U,A,55,0.1631578947368421,31,190,23,1,135,-128,0.4,False
4492,1JBA,A,189,4792,2AN7,A,83,0.2157894736842105,41,190,41,1,107,-108,0.4,False
4492,1JBA,A,189,4829,1JXS,A,98,0.211340206185567,41,194,52,5,96,-112,0.4,False
4492,1JBA,A,189,4833,1G6E,A,87,0.1968911917098445,38,193,45,4,106,-117,0.4,False
4493,1UD7,A,76,4497,7HSC,A,159,0.2422360248447205,39,161,35,85,2,-83,0.4,False
4493,1UD7,A,76,4519,1D7Q,A,143,0.2123287671232876,31,146,42,70,3,-84,0.4,False
4493,1UD7,A,76,4528,1DC8,A,123,0.2519685039370078,32,127,40,51,4,-63,0.4,False
4493,1UD7,A,76,4553,1DGQ,A,188,0.2222222222222222,42,189,33,113,1,-105,0.4,False
4493,1UD7,A,76,4566,1L6U,A,108,0.247787610619469,28,113,43,37,5,-57,0.4,False
4493,1UD7,A,76,4574,1D4B,A,122,0.25,32,128,38,52,6,-64,0.4,False
4493,1UD7,A,76,4577,1C05,A,159,0.2160493827160493,35,162,38,86,3,-92,0.4,False
4493,1UD7,A,76,4636,1F2H,A,169,0.2235294117647059,38,170,37,94,1,-94,0.4,False
4493,1UD7,A,76,4641,1FO7,A,107,0.1964285714285714,22,112,49,36,5,-68,0.4,False
4493,1UD7,A,76,4648,1FZT,A,211,0.2216981132075471,47,212,28,136,1,-118,0.4,False
4493,1UD7,A,76,4649,1G03,A,134,0.218978102189781,30,137,43,61,3,-77,0.4,False
4493,1UD7,A,76,4664,1JZU,A,157,0.220125786163522,35,159,39,83,2,-89,0.4,False
4493,1UD7,A,76,4668,1IX5,A,151,0.2451612903225806,38,155,34,79,4,-79,0.4,False
4493,1UD7,A,76,4688,1ILY,A,90,0.2727272727272727,27,99,40,23,9,-45,0.4,False
4493,1UD7,A,76,4697,1D1N,A,99,0.2735849056603773,29,106,40,30,7,-48,0.4,False
4493,1UD7,A,76,4700,1CF4,A,184,0.2282608695652173,42,184,34,108,0,-100,0.4,False
4493,1UD7,A,76,4701,1D9S,A,136,0.2262773722627737,31,137,44,61,1,-75,0.4,False
4493,1UD7,A,76,4706,1CX1,A,153,0.2064516129032258,32,155,42,79,2,-91,0.4,False
4493,1UD7,A,76,4716,1N4C,A,182,0.1923076923076923,35,182,41,106,0,-112,0.4,False
4493,1UD7,A,76,4717,1F7W,A,144,0.2251655629139073,34,151,35,75,7,-83,0.4,False
4493,1UD7,A,76,4735,1JYT,A,163,0.2256097560975609,37,164,38,88,1,-90,0.4,False
4493,1UD7,A,76,4751,1IVM,A,130,0.2272727272727272,30,132,44,56,2,-72,0.4,False
4493,1UD7,A,76,4775,1DUJ,A,187,0.2135416666666666,41,192,30,116,5,-110,0.4,False
4493,1UD7,A,76,4779,1PLO,A,122,0.21875,28,128,42,52,6,-72,0.4,False
4493,1UD7,A,76,4791,1JR6,A,138,0.2361111111111111,34,144,36,68,6,-76,0.4,False
4493,1UD7,A,76,4797,1KD6,A,179,0.2265193370165746,41,181,33,105,2,-99,0.4,False
